date;ibov;petr4;abev3;di
29/09/2014;54625;18.6;16.16;10.81
30/09/2014;54116;18.09;16.04;10.81
01/10/2014;52858;17.09;15.6;10.81
02/10/2014;53519;17.3;15.97;10.81
03/10/2014;54540;18.35;16.2;10.81
06/10/2014;57116;20.39;16.62;10.81
07/10/2014;57436;21.21;16.44;10.84
08/10/2014;57058;20.85;16.14;10.84
09/10/2014;57268;21.2;16.1;10.84
10/10/2014;55312;20.05;15.7;10.84
13/10/2014;57957;22.13;16.07;10.81
14/10/2014;58015;21.6;16.13;10.84
15/10/2014;56135;20.15;15.77;10.81
16/10/2014;54298;18.65;15.55;10.84
17/10/2014;55724;19.09;16.07;10.84
20/10/2014;54303;17.92;15.91;10.84
21/10/2014;52432;16.9;15.67;10.84
22/10/2014;52411;16.61;15.53;10.84
23/10/2014;50713;15.51;15.19;10.84
24/10/2014;51941;16.62;15.7;10.84
27/10/2014;50504;14.52;15.6;10.84
28/10/2014;52330;15.03;15.62;10.84
29/10/2014;51049;14.02;15.63;10.84
30/10/2014;52337;14.32;15.71;11.09
31/10/2014;54629;15.28;16.4;11.06
03/11/2014;53947;14.85;16.2;11.06
04/11/2014;54384;14.82;16.35;11.06
05/11/2014;53698;14.4;16.35;11.09
06/11/2014;52637;14.06;16.29;11.09
07/11/2014;53223;14.27;16.44;11.09
10/11/2014;52725;13.98;16.32;11.09
11/11/2014;52474;14;16;11.09
12/11/2014;52979;14.11;16.37;11.09
13/11/2014;51846;13.6;16;11.09
14/11/2014;51772;13.2;15.82;11.09
17/11/2014;51257;12.6;15.87;11.09
18/11/2014;52062;12.45;16.18;11.09
19/11/2014;53403;12.78;16.54;11.09
21/11/2014;56084;14.3;17.13;11.09
24/11/2014;55407;14.21;16.87;11.09
25/11/2014;55561;14.15;16.83;11.09
26/11/2014;55098;14.17;16.64;11.09
27/11/2014;54721;13.44;16.56;11.09
28/11/2014;54664;12.84;16.76;11.06
01/12/2014;52276;12.32;16;11.06
02/12/2014;51612;12.17;15.62;11.06
03/12/2014;52320;12.71;15.68;11.09
04/12/2014;51427;12.27;15.7;11.59
05/12/2014;51992;12.18;15.95;11.59
08/12/2014;50274;11.51;15.78;11.59
09/12/2014;50193;11.42;15.66;11.57
10/12/2014;49548;10.88;15.8;11.57
11/12/2014;49861;10.63;15.89;11.59
12/12/2014;48002;10.19;15.51;11.59
15/12/2014;47019;9.06;15.58;11.59
16/12/2014;47008;9.37;15.6;11.59
17/12/2014;48714;9.47;15.73;11.59
18/12/2014;48496;9.57;15.84;11.59
19/12/2014;49651;9.83;16.08;11.59
22/12/2014;50121;10.37;16.34;11.59
23/12/2014;50890;10.91;16.27;11.57
26/12/2014;50145;10.32;16.22;11.57
29/12/2014;50594;10.28;16.48;11.59
30/12/2014;50007;10.03;16.29;11.57
02/01/2015;48512;9.36;16.02;11.57
05/01/2015;47517;8.56;15.73;11.57
06/01/2015;48001;8.28;16.33;11.57
07/01/2015;49463;8.67;16.56;11.57
08/01/2015;49943;9.23;16.54;11.57
09/01/2015;48840;9.51;16.5;11.57
12/01/2015;48140;8.84;16.71;11.57
13/01/2015;48042;9.09;16.71;11.57
14/01/2015;47646;8.91;16.76;11.57
15/01/2015;48026;9.31;16.79;11.57
16/01/2015;49017;9.44;16.91;11.57
19/01/2015;47758;9.17;16.6;11.57
20/01/2015;47877;9.31;16.9;11.57
21/01/2015;49224;9.9;17.09;11.57
22/01/2015;49443;10.23;17.28;12.09
23/01/2015;48775;9.98;17.03;12.08
26/01/2015;48577;9.83;16.99;12.08
27/01/2015;48591;10.14;16.96;12.08
28/01/2015;47695;9.11;17.03;12.08
29/01/2015;47762;8.67;17.66;12.08
30/01/2015;46908;8.3;17.69;12.08
02/02/2015;47651;8.79;17.49;12.08
03/02/2015;48964;9.97;17.55;12.09
04/02/2015;49301;10.02;17.34;12.09
05/02/2015;49234;9.83;17.74;12.09
06/02/2015;48792;9.12;17.91;12.09
09/02/2015;49383;9.4;18.17;12.09
10/02/2015;48510;8.91;18.04;12.09
11/02/2015;48240;9.08;18.04;12.09
12/02/2015;49533;9.45;18.09;12.09
13/02/2015;50636;10.03;18;12.09
18/02/2015;51280;10.04;18.2;12.09
19/02/2015;51294;9.71;18.23;12.09
20/02/2015;51238;9.64;18.17;12.09
23/02/2015;51281;9.5;18.48;12.09
24/02/2015;51874;9.9;18.48;12.09
25/02/2015;51811;9.4;18.25;12.09
26/02/2015;51761;9.23;18.49;12.09
27/02/2015;51583;9.55;18.31;12.09
02/03/2015;51021;9.42;18.1;12.09
03/03/2015;51304;9.57;18.43;12.09
04/03/2015;50468;9.27;18.31;12.09
05/03/2015;50365;9.24;18.36;12.6
06/03/2015;49981;9.25;18.23;12.6
09/03/2015;49181;8.92;18.24;12.6
10/03/2015;48293;8.52;17.7;12.6
11/03/2015;48906;8.74;18.14;12.6
12/03/2015;48880;8.47;18.04;12.6
13/03/2015;48596;8.34;18.14;12.6
16/03/2015;48848;8.39;18;12.6
17/03/2015;50285;8.86;18.17;12.6
18/03/2015;51526;9.2;18.43;12.6
19/03/2015;50954;8.92;18.5;12.6
20/03/2015;51967;9.22;18.67;12.6
23/03/2015;51908;9.33;18.84;12.61
24/03/2015;51506;9.42;18.65;12.61
25/03/2015;51858;9.8;18.42;12.61
26/03/2015;50580;9.33;18.08;12.61
27/03/2015;50095;9.36;18.28;12.61
30/03/2015;51243;9.71;18.65;12.6
31/03/2015;51150;9.66;18.48;12.6
01/04/2015;52322;10.26;18.95;12.6
02/04/2015;53123;10.69;18.85;12.6
06/04/2015;53737;10.71;19.24;12.6
07/04/2015;53729;10.92;19.44;12.6
08/04/2015;53661;10.57;19.43;12.6
09/04/2015;53803;11.58;19.33;12.6
10/04/2015;54214;11.81;19.52;12.6
13/04/2015;54240;12.27;19.41;12.6
14/04/2015;53982;12.46;19.12;12.6
15/04/2015;54919;13.34;19.14;12.6
16/04/2015;54674;12.98;19.1;12.6
17/04/2015;53955;12.95;19.07;12.6
20/04/2015;53761;13.07;18.89;12.6
22/04/2015;54617;13;18.96;12.6
23/04/2015;55685;12.87;18.86;12.6
24/04/2015;56594;13.22;18.93;12.6
27/04/2015;55535;12.52;18.8;12.61
28/04/2015;55812;12.77;18.9;12.62
29/04/2015;55325;12.82;18.85;12.62
30/04/2015;56229;13.06;18.95;13.11
04/05/2015;57354;13.79;19.34;13.11
05/05/2015;58052;14.43;19.57;13.13
06/05/2015;57103;13.79;19.84;13.13
07/05/2015;56921;13.66;19.51;13.13
08/05/2015;57149;13.51;19.88;13.13
11/05/2015;57197;13.77;19.73;13.13
12/05/2015;56792;13.73;19.44;13.13
13/05/2015;56372;13.98;19.5;13.13
14/05/2015;56657;13.9;19.4;13.13
15/05/2015;57249;14.04;19.67;13.13
18/05/2015;56204;13.7;19.28;13.13
19/05/2015;55499;12.89;19.24;13.13
20/05/2015;54901;12.84;18.48;13.13
21/05/2015;55112;13.48;18.84;13.13
22/05/2015;54377;13.07;18.75;13.13
25/05/2015;54609;12.83;18.9;13.13
26/05/2015;53630;12.39;18.53;13.13
27/05/2015;54236;12.54;18.5;13.13
28/05/2015;53976;12.65;18.48;13.13
29/05/2015;52760;12.33;18.53;13.13
01/06/2015;53031;12.36;18.6;13.13
02/06/2015;54236;12.88;18.55;13.13
03/06/2015;53523;12.79;18.42;13.13
05/06/2015;52973;12.57;18.7;13.64
08/06/2015;52810;12.57;18.46;13.64
09/06/2015;52816;13;18.53;13.64
10/06/2015;53876;13.08;18.76;13.64
11/06/2015;53689;13.1;18.67;13.64
12/06/2015;53348;13.02;18.74;13.64
15/06/2015;53138;13.01;18.3;13.64
16/06/2015;53702;13.38;18.73;13.64
17/06/2015;53249;13.14;18.66;13.64
18/06/2015;54239;13.45;18.67;13.64
19/06/2015;53749;13.15;18.87;13.64
22/06/2015;53864;13.17;18.95;13.64
23/06/2015;53772;12.97;18.91;13.64
24/06/2015;53843;13.22;18.9;13.64
25/06/2015;53176;12.6;18.92;13.64
26/06/2015;54017;13.21;19.14;13.64
29/06/2015;53014;12.85;18.96;13.64
30/06/2015;53081;12.69;18.99;13.64
01/07/2015;52758;12.16;19.13;13.64
02/07/2015;53106;12.35;19.04;13.64
03/07/2015;52519;11.76;19.15;13.64
06/07/2015;52149;11.51;19.22;13.64
07/07/2015;52344;11.77;19.31;13.64
08/07/2015;51782;11.46;19.1;13.64
10/07/2015;52591;11.81;19.43;13.64
13/07/2015;53119;11.79;19.54;13.64
14/07/2015;53239;11.99;19.65;13.64
15/07/2015;52902;11.78;19.75;13.64
16/07/2015;53070;11.99;19.73;13.64
17/07/2015;52342;11.41;19.7;13.64
20/07/2015;51600;10.79;19.74;13.64
21/07/2015;51474;10.73;19.62;13.64
22/07/2015;50916;10.36;19.53;13.64
23/07/2015;49807;10.12;19.19;13.64
24/07/2015;49246;10.03;18.96;13.64
27/07/2015;48736;9.5;18.68;13.64
28/07/2015;49602;10.02;18.79;13.64
29/07/2015;50245;10.7;18.61;13.64
30/07/2015;49897;10.42;18.89;14.13
31/07/2015;50865;10.49;19.47;14.13
03/08/2015;50138;10.03;19.6;14.13
04/08/2015;50058;10.16;19.73;14.13
05/08/2015;50287;10.01;19.95;14.13
06/08/2015;50011;10.34;19.88;14.13
07/08/2015;48577;9.69;19.38;14.13
10/08/2015;49353;9.99;19.54;14.13
11/08/2015;49072;9.98;19.73;14.13
12/08/2015;48388;9.82;18.9;14.13
13/08/2015;48010;9.5;18.66;14.13
14/08/2015;47508;9.3;18.56;14.13
17/08/2015;47217;9.15;18.59;14.13
18/08/2015;47451;8.99;18.68;14.13
19/08/2015;46588;8.74;18.12;14.13
20/08/2015;46649;8.69;18.48;14.13
21/08/2015;45720;8.3;18.06;14.13
24/08/2015;44336;7.89;18.08;14.13
25/08/2015;44545;7.85;18.31;14.13
26/08/2015;46038;8.13;18.86;14.13
27/08/2015;47715;8.92;19.06;14.13
28/08/2015;47154;9.02;19.24;14.13
31/08/2015;46626;9.19;19.09;14.13
01/09/2015;45477;8.59;18.71;14.13
02/09/2015;46464;8.82;19.14;14.13
03/09/2015;47366;8.76;19.63;14.13
04/09/2015;46498;8.51;19.85;14.13
08/09/2015;46762;8.64;19.61;14.13
09/09/2015;46657;8.39;19.21;14.13
10/09/2015;46504;7.97;19.17;14.13
11/09/2015;46401;7.66;18.86;14.13
14/09/2015;47282;7.72;18.86;14.13
15/09/2015;47364;7.65;19.06;14.13
16/09/2015;48553;8.14;19.45;14.13
17/09/2015;48551;7.86;19.49;14.13
18/09/2015;47264;7.6;19.47;14.13
21/09/2015;46590;7.3;19.33;14.13
22/09/2015;46265;6.97;19.4;14.13
23/09/2015;45340;6.82;19.17;14.13
24/09/2015;45292;6.96;19.12;14.13
25/09/2015;44831;6.82;19.3;14.13
28/09/2015;43957;6.44;19.28;14.13
29/09/2015;44132;6.59;19.36;14.13
30/09/2015;45059;7.24;19.42;14.13
01/10/2015;45313;7.02;19.7;14.13
02/10/2015;47033;7.77;20.06;14.13
05/10/2015;47598;7.82;20.35;14.13
06/10/2015;47735;8.19;19.89;14.13
07/10/2015;48914;8.47;20;14.13
08/10/2015;49107;8.75;19.68;14.13
09/10/2015;49338;8.8;19.79;14.13
13/10/2015;47363;8.13;18.7;14.13
14/10/2015;46710;7.96;18.4;14.13
15/10/2015;47161;8;19.11;14.13
16/10/2015;47236;7.95;19.29;14.13
19/10/2015;47447;7.95;19.47;14.13
20/10/2015;47077;8.05;19.58;14.13
21/10/2015;47026;7.75;19.7;14.13
22/10/2015;47772;8.02;19.66;14.14
23/10/2015;47597;7.99;19.77;14.14
26/10/2015;47209;7.85;19.68;14.14
27/10/2015;47043;7.6;19.81;14.14
28/10/2015;46741;7.95;19.64;14.14
29/10/2015;45628;7.61;19;14.14
30/10/2015;45869;7.71;19.09;14.14
03/11/2015;48054;8.48;19.6;14.14
04/11/2015;47710;8.08;19.6;14.14
05/11/2015;48047;8.11;19.46;14.14
06/11/2015;46919;7.82;18.97;14.14
09/11/2015;46195;7.91;18.7;14.14
10/11/2015;46179;7.61;18.65;14.14
11/11/2015;47065;7.72;19.06;14.14
12/11/2015;46884;7.58;18.89;14.14
13/11/2015;46517;7.27;19.1;14.14
16/11/2015;46847;7.7;19.05;14.14
17/11/2015;47248;7.76;19.12;14.14
18/11/2015;47436;7.82;19.17;14.14
19/11/2015;48139;7.84;19.35;14.14
23/11/2015;48150;8.08;19.06;14.14
24/11/2015;48284;8.5;18.94;14.14
25/11/2015;46867;7.9;18.6;14.14
26/11/2015;47146;7.92;18.81;14.14
27/11/2015;45873;7.6;18.57;14.14
30/11/2015;45120;7.67;18.64;14.14
01/12/2015;45047;7.49;18.73;14.14
02/12/2015;44915;7.52;18.44;14.14
03/12/2015;46393;7.98;18.75;14.14
04/12/2015;45361;7.52;18.54;14.14
07/12/2015;45223;7.19;18.6;14.14
08/12/2015;44443;7.13;18.14;14.14
09/12/2015;46108;7.65;18.48;14.14
10/12/2015;45631;7.45;18.3;14.14
11/12/2015;45263;7.25;18.28;14.14
14/12/2015;44747;7.21;18.05;14.14
15/12/2015;44872;7.42;17.85;14.14
16/12/2015;45016;7.29;18.14;14.14
17/12/2015;45261;7.2;18.15;14.14
18/12/2015;43911;7.02;17.8;14.14
21/12/2015;43200;6.64;18;14.14
22/12/2015;43470;6.79;17.95;14.14
23/12/2015;44015;6.93;18.2;14.14
28/12/2015;43764;6.7;18.14;14.14
29/12/2015;43654;6.69;18.2;14.14
30/12/2015;43350;6.7;17.85;14.14
04/01/2016;42141;6.87;17.21;14.14
05/01/2016;42419;6.68;17.48;14.14
06/01/2016;41773;6.4;17.31;14.14
07/01/2016;40695;6.26;16.85;14.14
08/01/2016;40612;6.27;17.07;14.14
11/01/2016;39950;6.09;16.8;14.14
12/01/2016;39514;5.53;16.98;14.14
13/01/2016;38944;5.27;16.83;14.14
14/01/2016;39500;5.69;16.85;14.14
15/01/2016;38569;5.17;16.59;14.14
18/01/2016;37937;4.8;16.24;14.14
19/01/2016;38057;4.66;16.75;14.14
20/01/2016;37645;4.43;16.54;14.14
21/01/2016;37717;4.5;16.32;14.13
22/01/2016;38031;4.41;16.85;14.13
26/01/2016;37497;4.2;16.84;14.13
27/01/2016;38376;4.57;17.82;14.13
28/01/2016;38630;4.6;17.89;14.13
29/01/2016;40406;4.84;18.66;14.13
01/02/2016;40570;4.72;18.4;14.13
02/02/2016;38596;4.3;17.98;14.13
03/02/2016;39589;4.49;18.1;14.13
04/02/2016;40822;4.73;18.36;14.13
05/02/2016;40592;4.54;18.14;14.13
10/02/2016;40377;4.31;17.94;14.13
11/02/2016;39318;4.23;17.85;14.13
12/02/2016;39808;4.45;17.92;14.13
15/02/2016;40093;4.57;17.92;14.13
16/02/2016;40948;4.44;17.97;14.13
17/02/2016;41631;4.68;18.26;14.13
18/02/2016;41478;4.59;18.4;14.13
19/02/2016;41543;4.46;18.32;14.13
22/02/2016;43235;5.04;18.59;14.13
23/02/2016;42521;4.92;18.26;14.13
24/02/2016;42085;4.87;18.18;14.13
25/02/2016;41888;4.89;17.71;14.13
26/02/2016;41593;4.87;17.63;14.13
29/02/2016;42794;5.14;17.64;14.13
01/03/2016;44122;5.31;18.25;14.13
02/03/2016;44893;5.65;18.14;14.13
03/03/2016;47193;6.57;18.44;14.13
04/03/2016;49085;7.22;19.11;14.13
07/03/2016;49246;7.37;19.17;14.13
08/03/2016;49102;7.47;19.05;14.13
09/03/2016;48665;7.6;18.65;14.13
10/03/2016;49571;7.95;18.63;14.13
11/03/2016;49639;8.09;18.22;14.13
14/03/2016;48867;7.4;18.04;14.13
15/03/2016;47130;6.61;18.3;14.13
16/03/2016;47763;7.23;18.29;14.13
17/03/2016;50914;8.1;18.73;14.13
18/03/2016;50815;8.12;18.42;14.13
21/03/2016;51172;8.06;18.73;14.13
22/03/2016;51010;8.11;18.74;14.13
23/03/2016;49690;7.78;19;14.13
24/03/2016;49657;7.81;19;14.13
28/03/2016;50838;8.44;19.3;14.13
29/03/2016;51155;8.49;19.34;14.13
30/03/2016;51249;8.44;19.15;14.13
31/03/2016;50055;8.31;18.8;14.13
01/04/2016;50562;8.36;18.83;14.13
04/04/2016;48780;7.54;18.51;14.13
05/04/2016;49054;7.8;18.71;14.13
06/04/2016;48096;7.58;18.63;14.13
07/04/2016;48513;7.7;18.55;14.13
08/04/2016;50293;8.26;18.57;14.13
11/04/2016;50165;8.39;18.2;14.13
12/04/2016;52002;9.04;18.4;14.13
13/04/2016;53150;9.49;18.3;14.13
14/04/2016;52411;9.16;18.74;14.13
15/04/2016;53228;9.69;18.99;14.13
18/04/2016;52894;9.24;18.96;14.13
19/04/2016;53710;9.61;19.12;14.13
20/04/2016;53631;9.48;19.2;14.13
22/04/2016;52908;9.75;19.16;14.13
25/04/2016;51862;9.33;19.13;14.13
26/04/2016;53083;9.67;19.24;14.13
27/04/2016;54478;10.25;19.36;14.13
28/04/2016;54312;10.23;19.46;14.13
29/04/2016;53911;10.23;19.39;14.13
02/05/2016;53562;10.17;19.51;14.13
03/05/2016;52260;9.78;19.59;14.13
04/05/2016;52553;9.92;19.6;14.13
05/05/2016;51671;9.81;19.14;14.13
06/05/2016;51718;10.08;18.84;14.13
09/05/2016;50990;9.48;18.89;14.13
10/05/2016;53071;10.21;19.09;14.13
11/05/2016;52764;10.25;18.86;14.13
12/05/2016;53241;9.79;19.18;14.13
13/05/2016;51804;9.46;18.76;14.13
16/05/2016;51803;9.75;18.77;14.13
17/05/2016;50839;9.5;18.56;14.13
18/05/2016;50562;9.32;18.4;14.13
19/05/2016;50133;8.96;18.6;14.13
20/05/2016;49723;8.9;18.54;14.13
23/05/2016;49330;8.5;18.44;14.13
24/05/2016;49345;8.53;18.69;14.13
25/05/2016;49483;8.67;18.98;14.13
27/05/2016;49051;8.23;19.3;14.13
30/05/2016;48964;8.38;19.15;14.13
31/05/2016;48472;8.04;19.11;14.13
01/06/2016;49013;8.18;19.34;14.13
02/06/2016;49887;8.32;19.28;14.13
03/06/2016;50619;8.57;19.5;14.13
06/06/2016;50432;8.46;19.42;14.13
07/06/2016;50488;8.62;19.09;14.13
08/06/2016;51629;9.39;19.27;14.13
09/06/2016;51118;9.18;19.16;14.13
10/06/2016;49422;8.78;18.72;14.13
13/06/2016;49661;8.62;18.91;14.13
14/06/2016;48648;8.3;18.57;14.13
15/06/2016;48915;8.51;18.48;14.13
16/06/2016;49412;8.5;18.67;14.13
17/06/2016;49534;8.95;18.61;14.13
20/06/2016;50329;9.18;18.59;14.13
21/06/2016;50838;9.53;18.58;14.13
22/06/2016;50156;9.34;18.32;14.13
23/06/2016;51560;9.67;18.51;14.13
24/06/2016;50105;9.25;18.48;14.13
27/06/2016;49246;8.78;18.71;14.13
28/06/2016;50007;9.2;18.75;14.13
29/06/2016;51002;9.5;19.02;14.13
30/06/2016;51527;9.42;19.05;14.13
01/07/2016;52233;9.82;19.22;14.13
04/07/2016;52569;9.87;19.06;14.13
05/07/2016;51842;9.29;19.29;14.13
06/07/2016;51902;9.5;19.18;14.13
07/07/2016;52015;9.56;19.1;14.13
08/07/2016;53141;9.84;19.4;14.13
11/07/2016;53960;10.36;19.4;14.13
12/07/2016;54256;10.65;19.3;14.13
13/07/2016;54598;10.63;19.1;14.13
14/07/2016;55481;10.93;19.1;14.13
15/07/2016;55578;11.02;18.95;14.13
18/07/2016;56484;11.55;19.06;14.13
19/07/2016;56698;11.78;19.17;14.13
20/07/2016;56578;11.82;19.12;14.13
21/07/2016;56641;11.85;19.2;14.13
22/07/2016;57002;11.94;19.39;14.13
25/07/2016;56873;12.03;19.39;14.13
26/07/2016;56783;11.88;19.35;14.13
27/07/2016;56853;11.51;19.32;14.13
28/07/2016;56667;11.44;19.44;14.13
29/07/2016;57308;11.87;18.8;14.13
01/08/2016;56756;11.25;19;14.13
02/08/2016;56162;11.36;18.84;14.13
03/08/2016;57077;11.9;18.64;14.13
04/08/2016;57594;12.01;18.72;14.13
05/08/2016;57661;11.65;19.1;14.13
08/08/2016;57635;11.91;19.25;14.13
09/08/2016;57689;11.88;19.26;14.13
10/08/2016;56920;11.56;19.17;14.13
11/08/2016;58300;12.1;19.5;14.13
12/08/2016;58298;12;19.73;14.13
15/08/2016;59146;12.31;19.94;14.13
16/08/2016;58855;12.49;20;14.13
17/08/2016;59324;12.76;20.05;14.13
18/08/2016;59166;12.88;19.92;14.13
19/08/2016;59099;12.79;19.85;14.13
22/08/2016;57781;12.35;19.59;14.13
23/08/2016;58020;12.67;19.58;14.13
24/08/2016;57718;12.4;19.58;14.13
25/08/2016;57722;12.53;19.31;14.13
26/08/2016;57716;12.55;19.19;14.13
29/08/2016;58610;12.87;19.24;14.13
30/08/2016;58575;13.09;19.24;14.13
31/08/2016;57901;12.85;19.19;14.13
01/09/2016;58236;13;19.67;14.13
02/09/2016;59616;13.57;19.84;14.13
05/09/2016;59566;13.83;19.88;14.13
06/09/2016;60129;13.98;20;14.13
08/09/2016;60232;14.22;20;14.13
09/09/2016;58000;13.51;19.75;14.13
12/09/2016;58586;13.95;19.75;14.13
13/09/2016;56821;13.01;19.42;14.13
14/09/2016;57059;13.11;19.66;14.13
15/09/2016;57909;13.51;19.73;14.13
16/09/2016;57080;13.16;19.43;14.13
19/09/2016;57350;13.05;19.45;14.13
20/09/2016;57736;13.5;19.49;14.13
21/09/2016;58394;13.66;19.46;14.13
22/09/2016;58994;14;19.67;14.13
23/09/2016;58697;13.69;19.73;14.13
26/09/2016;58054;13.4;19.62;14.13
27/09/2016;58382;13.12;19.7;14.13
28/09/2016;59356;13.85;19.85;14.13
29/09/2016;58351;13.43;19.72;14.13
30/09/2016;58367;13.57;19.82;14.13
03/10/2016;59461;13.97;19.75;14.13
04/10/2016;59339;14.02;19.54;14.13
05/10/2016;60254;14.58;19.59;14.13
06/10/2016;60644;15.1;19.65;14.13
07/10/2016;61109;15.26;19.65;14.13
10/10/2016;61668;15.73;19.68;14.13
11/10/2016;61022;15.39;19.45;14.13
13/10/2016;61119;15.76;19.23;14.13
14/10/2016;61767;16.26;19.53;14.13
17/10/2016;62696;16.9;19.56;14.13
18/10/2016;63782;17.42;19.65;14.13
19/10/2016;63506;17.62;19.68;14.13
20/10/2016;63838;17.74;19.65;13.88
21/10/2016;64108;17.95;19.75;13.88
24/10/2016;64060;18.2;19.7;13.88
25/10/2016;63866;18;19.53;13.88
26/10/2016;63826;18.1;19.54;13.88
27/10/2016;64250;18.09;19.5;13.88
28/10/2016;64308;18.09;19.1;13.88
31/10/2016;64925;17.69;18.83;13.88
01/11/2016;63326;16.86;18.33;13.88
03/11/2016;61750;16.13;17.9;13.88
04/11/2016;61598;15.99;17.72;13.88
07/11/2016;64052;17.21;17.99;13.88
08/11/2016;64158;17.04;18.06;13.88
09/11/2016;63258;16.65;17.93;13.88
10/11/2016;61201;15.5;18.05;13.88
11/11/2016;59184;14.01;17.45;13.88
14/11/2016;59657;14;17.3;13.88
16/11/2016;60759;14.74;17.83;13.88
17/11/2016;59770;14.29;17.62;13.88
18/11/2016;59962;14.52;17.32;13.88
21/11/2016;61070;15.58;17.45;13.88
22/11/2016;61954;15.93;17.17;13.88
23/11/2016;61986;15.85;17.64;13.88
24/11/2016;61396;15.58;17.35;13.88
25/11/2016;61559;15.3;17.23;13.88
28/11/2016;62855;15.46;17.55;13.88
29/11/2016;60987;14.66;17.06;13.88
30/11/2016;61906;16;17.15;13.88
01/12/2016;59507;15.44;16.63;13.63
02/12/2016;60316;15.83;16.71;13.63
05/12/2016;59832;15.66;16.46;13.63
06/12/2016;61088;16.15;16.75;13.63
07/12/2016;61414;15.86;16.64;13.63
08/12/2016;60677;15.7;16.46;13.63
09/12/2016;60501;15.58;16.64;13.63
12/12/2016;59179;15.6;16.11;13.63
13/12/2016;59281;15.45;16.29;13.63
14/12/2016;58212;14.74;16.16;13.63
15/12/2016;58396;14.85;16.32;13.63
16/12/2016;58389;14.76;16.68;13.63
19/12/2016;57111;14.36;16.3;13.63
20/12/2016;57583;14.35;16.4;13.63
21/12/2016;57647;14.34;16.34;13.63
22/12/2016;57255;14.01;15.82;13.63
23/12/2016;57937;14.24;16;13.63
26/12/2016;58620;14.42;16.18;13.63
27/12/2016;58697;14.41;16.11;13.63
28/12/2016;59782;14.78;16.23;13.63
29/12/2016;60227;14.87;16.4;13.63
02/01/2017;59589;14.66;16.31;13.63
03/01/2017;61814;15.5;16.64;13.63
04/01/2017;61589;15.5;16.51;13.63
05/01/2017;62071;15.75;16.6;13.63
06/01/2017;61665;15.66;16.46;13.63
09/01/2017;61700;15.33;16.53;13.63
10/01/2017;62132;15.48;16.34;13.63
11/01/2017;62446;15.66;16.41;13.63
12/01/2017;63954;15.9;16.93;12.88
13/01/2017;63652;15.68;17.11;12.88
16/01/2017;63831;15.75;17.05;12.88
17/01/2017;64354;15.82;17.2;12.88
18/01/2017;64150;15.79;17.26;12.88
19/01/2017;63951;15.77;17.3;12.88
20/01/2017;64521;16;17.35;12.88
23/01/2017;65749;15.99;17.34;12.88
24/01/2017;65840;16.04;17.3;12.88
26/01/2017;66191;15.8;17.31;12.88
27/01/2017;66034;15.62;17.32;12.88
30/01/2017;64302;14.84;16.97;12.88
31/01/2017;64671;15.02;17.2;12.88
01/02/2017;64836;15.02;17.32;12.88
02/02/2017;64578;14.89;17.16;12.88
03/02/2017;64954;15.34;17.35;12.88
06/02/2017;63993;14.96;17.07;12.88
07/02/2017;64199;14.7;17.02;12.88
08/02/2017;64835;15.1;16.96;12.88
09/02/2017;64965;15.05;16.89;12.88
10/02/2017;66125;15.58;17.14;12.88
13/02/2017;66968;15.62;17.25;12.88
14/02/2017;66713;15.82;17.38;12.88
15/02/2017;67976;15.84;18.02;12.88
16/02/2017;67814;15.86;17.97;12.88
17/02/2017;67748;15.61;17.9;12.88
20/02/2017;68533;15.92;17.84;12.88
21/02/2017;69052;16.09;18.07;12.88
22/02/2017;68590;15.7;18.28;12.88
23/02/2017;67461;15.56;18.13;12.13
24/02/2017;66662;15.18;17.84;12.13
01/03/2017;66989;15.52;17.91;12.13
02/03/2017;65855;15.11;17.21;12.13
03/03/2017;66786;15.32;17.39;12.13
06/03/2017;66341;15.1;17.25;12.13
07/03/2017;65742;15.18;16.82;12.13
08/03/2017;64718;14.55;17.12;12.13
09/03/2017;64585;14.5;17.3;12.13
10/03/2017;64675;14.31;17.3;12.13
13/03/2017;65534;14.37;17.36;12.13
14/03/2017;64699;13.59;17.1;12.13
15/03/2017;66235;14.2;17.3;12.13
16/03/2017;65783;13.71;17.28;12.13
17/03/2017;64210;13.16;17.21;12.13
20/03/2017;64884;13.6;17.64;12.13
21/03/2017;62980;13;17.42;12.13
22/03/2017;63521;13.66;17.31;12.13
23/03/2017;63531;13.57;17.44;12.13
24/03/2017;63854;13.48;17.63;12.13
27/03/2017;64308;13.77;17.79;12.13
28/03/2017;64640;13.95;17.94;12.13
29/03/2017;65528;14.45;18.18;12.13
30/03/2017;65266;14.45;18.27;12.13
31/03/2017;64984;14.49;18.24;12.13
03/04/2017;65211;14.67;18;12.13
04/04/2017;65769;14.85;18.11;12.13
05/04/2017;64775;14.57;17.88;12.13
06/04/2017;64223;14.53;17.98;12.13
07/04/2017;64593;14.7;18.05;12.13
10/04/2017;64650;14.94;18;12.13
11/04/2017;64360;14.68;17.62;12.13
12/04/2017;63892;14.65;17.67;12.13
13/04/2017;62826;14.08;17.76;11.13
17/04/2017;64335;14.28;18.06;11.13
18/04/2017;64159;14.1;18.16;11.13
19/04/2017;63407;13.6;18.1;11.13
20/04/2017;63761;13.88;17.98;11.13
24/04/2017;64389;14.03;18.03;11.13
25/04/2017;65148;14.34;18.32;11.13
26/04/2017;64862;14;18.21;11.13
27/04/2017;64677;13.73;18.2;11.13
